customer_id,signup_date,region,segment,acquisition_channel,country_age_days
C00497,2024-09-12,North America,SMB,Organic Search,110
C00498,2024-06-07,North America,SMB,Organic Search,207
C00499,2023-04-29,Europe,Mid-Market,Referral,612
C00500,2024-01-30,Europe,SMB,Direct,336
C00501,2024-08-13,Europe,Mid-Market,Organic Search,140
C00502,2023-07-14,North America,SMB,Paid Ads,536
C00503,2023-09-18,Europe,Mid-Market,Referral,470
C00504,2023-02-15,Asia Pacific,Enterprise,Partner,685
C00505,2024-03-22,Middle East & Africa,SMB,Organic Search,284
C00506,2023-01-02,North America,Mid-Market,Direct,729
C00507,2024-06-16,North America,Startup,Organic Search,198
C00508,2024-07-05,Middle East & Africa,SMB,Organic Search,179
C00509,2024-11-17,Europe,SMB,Organic Search,44
C00510,2023-07-21,North America,Enterprise,Referral,529
C00511,2024-01-08,North America,Mid-Market,Partner,358
C00512,2024-03-17,North America,SMB,Organic Search,289
C00513,2023-03-13,North America,Mid-Market,Organic Search,659
C00514,2024-11-11,Europe,Mid-Market,Organic Search,50
C00515,2023-12-05,Europe,SMB,Social,392
C00516,2024-09-30,Europe,Enterprise,Referral,92
C00517,2023-11-18,North America,Mid-Market,Social,409
C00518,2024-11-10,Europe,Enterprise,Direct,51
C00519,2023-05-08,North America,SMB,Referral,603
C00520,2023-11-04,Europe,Enterprise,Direct,423
C00521,2024-06-03,North America,SMB,Partner,211
C00522,2023-11-13,North America,Enterprise,Paid Ads,414
C00523,2024-11-13,Asia Pacific,SMB,Referral,48
C00524,2024-02-23,Europe,Mid-Market,Organic Search,312
C00525,2023-12-01,Asia Pacific,Startup,Organic Search,396
C00526,2024-02-17,North America,SMB,Referral,318
C00527,2023-10-30,Europe,Mid-Market,Organic Search,428
C00528,2024-07-21,North America,Mid-Market,Paid Ads,163
C00529,2023-05-11,Middle East & Africa,SMB,Referral,600
C00530,2023-07-16,Europe,SMB,Partner,534
C00531,2024-03-06,Asia Pacific,Startup,Organic Search,300
C00532,2024-11-11,North America,Mid-Market,Referral,50
C00533,2024-01-24,North America,SMB,Organic Search,342
C00534,2024-11-24,Latin America,SMB,Paid Ads,37
C00535,2023-06-28,North America,SMB,Organic Search,552
C00536,2024-09-22,Europe,SMB,Direct,100
C00537,2024-08-05,North America,Mid-Market,Direct,148
C00538,2023-11-05,Asia Pacific,Mid-Market,Paid Ads,422
C00539,2024-02-20,North America,Mid-Market,Social,315
C00540,2024-07-15,Asia Pacific,Mid-Market,Partner,169
C00541,2023-01-01,Europe,SMB,Referral,730
C00542,2023-11-08,Middle East & Africa,SMB,Referral,419
C00543,2023-10-21,North America,Mid-Market,Organic Search,437
C00544,2023-08-04,Europe,Enterprise,Paid Ads,515
C00545,2024-03-16,Asia Pacific,Enterprise,Social,290
C00546,2024-08-16,North America,SMB,Organic Search,137
C00547,2024-09-13,Middle East & Africa,Startup,Referral,109
C00548,2024-11-01,Latin America,Mid-Market,Referral,60
C00549,2023-11-26,North America,Enterprise,Organic Search,401
C00550,2024-04-21,Asia Pacific,Enterprise,Partner,254
C00551,2024-03-28,North America,SMB,Organic Search,278
C00552,2024-03-28,North America,SMB,Social,278
C00553,2024-11-22,Europe,SMB,Paid Ads,39
C00554,2023-08-07,Europe,Mid-Market,Paid Ads,512
C00555,2024-06-07,Latin America,Mid-Market,Social,207
C00556,2024-04-29,Latin America,SMB,Social,246
C00557,2023-06-23,North America,Enterprise,Paid Ads,557
C00558,2024-11-05,Latin America,Startup,Direct,56
C00559,2023-03-28,Asia Pacific,SMB,Organic Search,644
C00560,2023-10-18,Europe,SMB,Referral,440
C00561,2024-06-11,North America,Startup,Referral,203
C00562,2024-11-10,Asia Pacific,SMB,Direct,51
C00563,2024-10-10,Latin America,Mid-Market,Referral,82
C00564,2024-09-26,Asia Pacific,SMB,Paid Ads,96
C00565,2023-12-10,North America,SMB,Paid Ads,387
C00566,2023-04-06,North America,SMB,Organic Search,635
C00567,2023-08-29,Middle East & Africa,Mid-Market,Social,490
C00568,2024-11-19,Europe,SMB,Paid Ads,42
C00569,2023-11-14,Europe,SMB,Referral,413
C00570,2023-08-19,North America,Mid-Market,Referral,500
C00571,2023-07-23,North America,SMB,Partner,527
C00572,2023-05-31,Europe,SMB,Social,580
C00573,2023-01-26,North America,Mid-Market,Social,705
C00574,2023-02-17,North America,SMB,Organic Search,683
C00575,2023-09-08,North America,SMB,Referral,480
C00576,2024-05-01,North America,Mid-Market,Social,244
C00577,2024-09-17,Asia Pacific,Mid-Market,Paid Ads,105
C00578,2023-03-16,Europe,Mid-Market,Paid Ads,656
C00579,2024-04-11,North America,Startup,Paid Ads,264
C00580,2024-02-29,North America,SMB,Paid Ads,306
C00581,2024-10-06,Asia Pacific,Mid-Market,Partner,86
C00582,2024-08-12,North America,SMB,Paid Ads,141
C00583,2023-07-19,North America,SMB,Partner,531
C00584,2024-01-29,North America,Mid-Market,Organic Search,337
C00585,2024-05-21,North America,SMB,Social,224
C00586,2024-02-14,Asia Pacific,Startup,Paid Ads,321
C00587,2023-09-07,North America,Mid-Market,Paid Ads,481
C00588,2023-06-01,Latin America,SMB,Paid Ads,579
C00589,2024-11-02,North America,SMB,Partner,59
C00590,2023-01-06,Europe,SMB,Paid Ads,725
C00591,2023-04-20,Europe,Enterprise,Direct,621
C00592,2024-03-11,Middle East & Africa,Enterprise,Paid Ads,295
C00593,2023-08-13,Asia Pacific,SMB,Organic Search,506
C00594,2023-06-30,Latin America,SMB,Direct,550
C00595,2024-06-14,Europe,Mid-Market,Referral,200
C00596,2024-04-20,Latin America,Mid-Market,Referral,255
C00597,2023-02-21,North America,Mid-Market,Organic Search,679
C00598,2024-07-24,Asia Pacific,Mid-Market,Referral,160
C00599,2023-09-13,North America,SMB,Partner,475
C00600,2023-05-05,North America,SMB,Organic Search,606
C00601,2024-04-12,Middle East & Africa,Mid-Market,Paid Ads,263
C00602,2023-05-17,North America,SMB,Partner,594
C00603,2024-04-20,Asia Pacific,SMB,Organic Search,255
C00604,2024-11-14,North America,Mid-Market,Partner,47
C00605,2024-06-27,North America,SMB,Organic Search,187
C00606,2024-07-26,Middle East & Africa,SMB,Partner,158
C00607,2024-09-01,Europe,SMB,Organic Search,121
C00608,2023-11-21,North America,Mid-Market,Partner,406
C00609,2024-03-29,Europe,Mid-Market,Organic Search,277
C00610,2024-09-19,Middle East & Africa,Enterprise,Organic Search,103
C00611,2024-05-31,Middle East & Africa,Mid-Market,Referral,214
C00612,2024-03-12,Asia Pacific,Enterprise,Referral,294
C00613,2024-07-15,North America,SMB,Social,169
C00614,2024-04-01,North America,SMB,Paid Ads,274
C00615,2023-06-12,Europe,Mid-Market,Social,568
C00616,2024-05-01,North America,SMB,Organic Search,244
C00617,2024-04-05,Latin America,Mid-Market,Organic Search,270
C00618,2023-09-23,Asia Pacific,Startup,Direct,465
C00619,2023-09-11,Latin America,SMB,Partner,477
C00620,2024-10-14,Europe,Enterprise,Partner,78
C00621,2023-10-11,Asia Pacific,Mid-Market,Organic Search,447
C00622,2024-06-17,Europe,Startup,Social,197
C00623,2024-05-11,North America,SMB,Organic Search,234
C00624,2024-10-03,Asia Pacific,Enterprise,Organic Search,89
C00625,2023-09-02,Europe,Enterprise,Partner,486
C00626,2023-10-09,Europe,Mid-Market,Paid Ads,449
C00627,2024-03-26,North America,Mid-Market,Referral,280
C00628,2023-03-21,Latin America,Mid-Market,Partner,651
C00629,2023-10-20,North America,Mid-Market,Organic Search,438
C00630,2023-08-29,North America,Mid-Market,Social,490
C00631,2023-10-06,North America,SMB,Direct,452
C00632,2023-12-10,North America,Mid-Market,Partner,387
C00633,2023-11-24,Europe,SMB,Paid Ads,403
C00634,2024-07-07,Asia Pacific,Mid-Market,Organic Search,177
C00635,2023-03-24,Asia Pacific,SMB,Partner,648
C00636,2023-05-22,North America,Startup,Paid Ads,589
C00637,2023-06-04,North America,SMB,Paid Ads,576
C00638,2023-08-25,Latin America,Startup,Paid Ads,494
C00639,2024-01-28,Europe,Mid-Market,Direct,338
C00640,2023-06-06,Europe,SMB,Paid Ads,574
C00641,2023-08-08,Asia Pacific,SMB,Referral,511
C00642,2023-03-07,North America,Enterprise,Organic Search,665
C00643,2024-02-29,Europe,Mid-Market,Referral,306
C00644,2024-02-22,North America,Mid-Market,Referral,313
C00645,2023-12-05,Europe,Mid-Market,Referral,392
C00646,2024-07-09,Asia Pacific,SMB,Direct,175
C00647,2024-04-22,Europe,SMB,Organic Search,253
C00648,2024-03-01,North America,Enterprise,Partner,305
C00649,2023-03-05,Asia Pacific,Mid-Market,Paid Ads,667
C00650,2023-07-31,North America,SMB,Paid Ads,519
C00651,2024-03-06,North America,SMB,Referral,300
C00652,2024-02-03,Asia Pacific,Startup,Social,332
C00653,2024-08-21,Europe,SMB,Referral,132
C00654,2023-01-21,Asia Pacific,SMB,Paid Ads,710
C00655,2024-08-12,Latin America,SMB,Referral,141
C00656,2024-01-25,Europe,SMB,Paid Ads,341
C00657,2024-05-03,North America,SMB,Organic Search,242
C00658,2023-01-07,Latin America,SMB,Paid Ads,724
C00659,2023-12-27,North America,Startup,Organic Search,370
C00660,2023-11-02,Europe,Startup,Direct,425
C00661,2024-02-04,North America,Enterprise,Paid Ads,331
C00662,2024-03-05,Europe,SMB,Organic Search,301
C00663,2024-07-05,Asia Pacific,Mid-Market,Paid Ads,179
C00664,2024-07-13,Asia Pacific,Enterprise,Organic Search,171
C00665,2024-09-09,Europe,SMB,Partner,113
C00666,2023-08-14,Asia Pacific,Startup,Organic Search,505
C00667,2024-05-14,North America,SMB,Organic Search,231
C00668,2023-08-13,North America,Startup,Organic Search,506
C00669,2023-10-07,North America,Enterprise,Paid Ads,451
C00670,2024-03-22,Asia Pacific,SMB,Paid Ads,284
C00671,2024-05-12,North America,SMB,Direct,233
C00672,2023-01-30,North America,Mid-Market,Paid Ads,701
C00673,2024-02-03,North America,Startup,Organic Search,332
C00674,2023-12-11,Asia Pacific,Startup,Referral,386
C00675,2024-11-15,Middle East & Africa,SMB,Paid Ads,46
C00676,2024-11-26,North America,Mid-Market,Social,35
C00677,2024-02-19,North America,Mid-Market,Organic Search,316
C00678,2023-06-19,Europe,Mid-Market,Social,561
C00679,2024-04-23,Europe,SMB,Organic Search,252
C00680,2023-05-11,North America,SMB,Organic Search,600
C00681,2024-09-29,Latin America,Mid-Market,Referral,93
C00682,2024-06-30,North America,Startup,Partner,184
C00683,2023-01-28,North America,Mid-Market,Referral,703
C00684,2024-02-08,North America,Mid-Market,Paid Ads,327
C00685,2024-08-29,North America,Startup,Direct,124
C00686,2024-07-31,Asia Pacific,Mid-Market,Paid Ads,153
C00687,2024-11-09,Asia Pacific,Mid-Market,Organic Search,52
C00688,2023-01-28,Europe,Enterprise,Paid Ads,703
C00689,2023-03-27,North America,Enterprise,Organic Search,645
C00690,2024-10-20,North America,SMB,Paid Ads,72
C00691,2024-03-14,Asia Pacific,Mid-Market,Organic Search,292
C00692,2023-05-19,Latin America,Startup,Direct,592
C00693,2024-04-17,North America,Mid-Market,Social,258
C00694,2023-07-06,Asia Pacific,SMB,Organic Search,544
C00695,2023-02-21,Europe,Startup,Referral,679
C00696,2023-09-24,Europe,SMB,Referral,464
C00697,2024-01-24,Asia Pacific,SMB,Partner,342
C00698,2023-12-02,Middle East & Africa,SMB,Referral,395
C00699,2023-08-05,North America,Enterprise,Referral,514
C00700,2024-04-10,Europe,Enterprise,Paid Ads,265
C00701,2023-12-01,Latin America,Mid-Market,Organic Search,396
C00702,2023-12-12,Asia Pacific,Enterprise,Paid Ads,385
C00703,2024-01-24,Latin America,Startup,Organic Search,342
C00704,2023-10-12,Middle East & Africa,SMB,Organic Search,446
C00705,2024-03-07,North America,Startup,Referral,299
C00706,2023-09-16,North America,SMB,Referral,472
C00707,2023-03-25,North America,Startup,Direct,647
C00708,2024-04-26,Europe,Startup,Paid Ads,249
C00709,2023-01-20,Middle East & Africa,Mid-Market,Referral,711
C00710,2024-07-06,North America,Startup,Paid Ads,178
C00711,2023-02-23,North America,SMB,Referral,677
C00712,2023-12-25,Europe,Mid-Market,Direct,372
C00713,2023-08-18,North America,Mid-Market,Organic Search,501
C00714,2024-10-27,Latin America,Enterprise,Referral,65
C00715,2023-03-12,Asia Pacific,SMB,Paid Ads,660
C00716,2024-10-29,Asia Pacific,Mid-Market,Paid Ads,63
C00717,2023-02-11,Europe,Enterprise,Paid Ads,689
C00718,2023-02-01,North America,Mid-Market,Direct,699
C00719,2023-09-11,North America,SMB,Organic Search,477
C00720,2023-07-24,North America,Mid-Market,Partner,526
C00721,2023-01-21,Asia Pacific,Mid-Market,Paid Ads,710
C00722,2024-09-28,Latin America,Mid-Market,Social,94
C00723,2023-06-06,Europe,SMB,Referral,574
C00724,2023-09-02,North America,Mid-Market,Organic Search,486
C00725,2023-05-10,North America,Startup,Organic Search,601
C00726,2024-04-29,Latin America,SMB,Referral,246
C00727,2024-11-16,Asia Pacific,Mid-Market,Paid Ads,45
C00728,2023-04-28,North America,SMB,Paid Ads,613
C00729,2024-07-31,Asia Pacific,Startup,Direct,153
C00730,2023-08-12,Asia Pacific,Enterprise,Referral,507
C00731,2024-04-21,North America,Startup,Referral,254
C00732,2023-09-20,Europe,SMB,Paid Ads,468
C00733,2024-01-13,Europe,Startup,Referral,353
C00734,2023-06-21,North America,Startup,Organic Search,559
C00735,2024-09-12,Europe,SMB,Partner,110
C00736,2024-09-13,Latin America,SMB,Direct,109
C00737,2023-04-28,North America,Startup,Partner,613
C00738,2023-06-17,Asia Pacific,SMB,Social,563
C00739,2023-11-15,Asia Pacific,SMB,Direct,412
C00740,2023-04-21,North America,Startup,Organic Search,620
C00741,2024-08-15,Asia Pacific,Mid-Market,Organic Search,138
C00742,2023-01-27,North America,SMB,Paid Ads,704
C00743,2023-11-16,North America,Mid-Market,Organic Search,411
C00744,2024-08-12,North America,Mid-Market,Organic Search,141
C00745,2024-11-24,Latin America,Startup,Referral,37
C00746,2024-01-20,Europe,Startup,Organic Search,346
C00747,2024-02-11,North America,SMB,Partner,324
C00748,2023-07-23,North America,Mid-Market,Social,527
C00749,2023-03-19,Latin America,Mid-Market,Organic Search,653
C00750,2024-08-29,Latin America,Mid-Market,Organic Search,124
C00751,2024-10-04,North America,Startup,Referral,88
C00752,2023-09-06,Asia Pacific,Startup,Referral,482
C00753,2023-04-15,Europe,SMB,Paid Ads,626
C00754,2023-11-05,Europe,Enterprise,Referral,422
C00755,2024-12-01,Latin America,SMB,Referral,30
C00756,2024-09-06,Europe,Mid-Market,Partner,116
C00757,2023-05-04,North America,Mid-Market,Organic Search,607
C00758,2024-08-02,North America,Mid-Market,Referral,151
C00759,2023-02-12,Middle East & Africa,Mid-Market,Partner,688
C00760,2023-12-22,Europe,Mid-Market,Organic Search,375
C00761,2024-06-29,North America,SMB,Paid Ads,185
C00762,2024-03-14,North America,SMB,Organic Search,292
C00763,2024-11-08,Middle East & Africa,SMB,Paid Ads,53
C00764,2024-01-15,North America,Mid-Market,Organic Search,351
C00765,2023-03-12,North America,Mid-Market,Organic Search,660
C00766,2024-06-02,North America,SMB,Organic Search,212
C00767,2024-10-25,North America,SMB,Direct,67
C00768,2023-12-16,Europe,Mid-Market,Organic Search,381
C00769,2023-01-13,Middle East & Africa,SMB,Organic Search,718
C00770,2024-03-06,Europe,SMB,Paid Ads,300
C00771,2024-05-16,Europe,Startup,Paid Ads,229
C00772,2023-04-19,Asia Pacific,Startup,Organic Search,622
C00773,2024-03-19,North America,SMB,Paid Ads,287
C00774,2024-01-06,Europe,Startup,Partner,360
C00775,2024-10-12,Europe,SMB,Direct,80
C00776,2024-04-15,Middle East & Africa,Enterprise,Organic Search,260
C00777,2023-06-06,Europe,SMB,Organic Search,574
C00778,2024-03-21,North America,Mid-Market,Referral,285
C00779,2023-06-30,North America,SMB,Paid Ads,550
C00780,2024-06-18,North America,SMB,Paid Ads,196
C00781,2024-10-28,Asia Pacific,SMB,Organic Search,64
C00782,2023-10-04,North America,Startup,Referral,454
C00783,2024-09-22,Asia Pacific,SMB,Referral,100
C00784,2024-07-05,North America,Mid-Market,Direct,179
C00785,2024-05-10,Europe,Startup,Partner,235
C00786,2024-04-21,North America,Startup,Organic Search,254
C00787,2024-03-22,Europe,SMB,Organic Search,284
C00788,2024-08-29,Europe,SMB,Paid Ads,124
C00789,2023-10-02,Europe,SMB,Organic Search,456
C00790,2023-11-27,Europe,SMB,Partner,400
C00791,2023-09-09,Asia Pacific,Enterprise,Referral,479
C00792,2023-03-30,Europe,Mid-Market,Organic Search,642
C00793,2023-10-13,North America,Enterprise,Paid Ads,445
C00794,2024-04-06,Asia Pacific,Enterprise,Direct,269
C00795,2023-09-07,Latin America,SMB,Paid Ads,481
C00796,2024-04-20,Europe,SMB,Referral,255
C00797,2024-08-06,Asia Pacific,Mid-Market,Paid Ads,147
C00798,2024-09-16,North America,SMB,Organic Search,106
C00799,2024-11-15,Latin America,SMB,Organic Search,46
C00800,2024-01-24,North America,Mid-Market,Referral,342
C00801,2023-12-11,North America,SMB,Paid Ads,386
C00802,2023-01-30,North America,Mid-Market,Referral,701
C00803,2024-05-21,North America,SMB,Social,224
C00804,2023-11-29,Europe,Mid-Market,Organic Search,398
C00805,2023-07-06,Europe,SMB,Paid Ads,544
C00806,2024-05-14,Middle East & Africa,SMB,Organic Search,231
C00807,2023-08-06,North America,SMB,Organic Search,513
C00808,2023-12-30,North America,Enterprise,Paid Ads,367
C00809,2023-09-22,North America,Startup,Organic Search,466
C00810,2023-12-15,Middle East & Africa,SMB,Direct,382
C00811,2023-10-14,Europe,Enterprise,Social,444
C00812,2024-09-02,North America,Startup,Paid Ads,120
C00813,2023-10-10,North America,SMB,Referral,448
C00814,2024-07-23,North America,Mid-Market,Referral,161
C00815,2023-01-11,Asia Pacific,Enterprise,Paid Ads,720
C00816,2024-06-13,North America,SMB,Organic Search,201
C00817,2023-07-15,North America,SMB,Organic Search,535
C00818,2023-03-29,Middle East & Africa,Mid-Market,Paid Ads,643
C00819,2023-09-05,Europe,SMB,Paid Ads,483
C00820,2024-02-21,Europe,Mid-Market,Paid Ads,314
C00821,2024-05-15,Middle East & Africa,Startup,Referral,230
C00822,2024-07-22,Europe,Mid-Market,Organic Search,162
C00823,2023-09-04,North America,SMB,Paid Ads,484
C00824,2024-05-02,Europe,SMB,Social,243
C00825,2024-10-23,Latin America,Mid-Market,Referral,69
C00826,2024-05-17,Latin America,SMB,Partner,228
C00827,2024-04-03,North America,Enterprise,Organic Search,272
C00828,2023-01-18,Latin America,Startup,Organic Search,713
C00829,2023-04-06,Europe,Startup,Paid Ads,635
C00830,2023-10-29,Latin America,Mid-Market,Paid Ads,429
C00831,2023-08-15,North America,SMB,Partner,504
C00832,2024-02-19,North America,Mid-Market,Paid Ads,316
C00833,2023-09-07,Europe,Startup,Social,481
C00834,2023-11-10,Europe,Enterprise,Partner,417
C00835,2024-11-10,Europe,Startup,Organic Search,51
C00836,2024-08-18,North America,Startup,Paid Ads,135
C00837,2024-01-13,Latin America,Startup,Organic Search,353
C00838,2024-04-29,Latin America,SMB,Paid Ads,246
C00839,2024-07-20,Europe,Startup,Organic Search,164
C00840,2024-06-27,Europe,Mid-Market,Partner,187
C00841,2023-12-19,Asia Pacific,SMB,Organic Search,378
C00842,2024-03-11,North America,Enterprise,Organic Search,295
C00843,2024-07-17,North America,Startup,Organic Search,167
C00844,2023-12-05,Middle East & Africa,Mid-Market,Direct,392
