renewal_id,subscription_id,customer_id,renewal_date,plan_id,renewed,mrr
RN000430,S000063,C00063,2024-08-21,P_ENT_A,1,208
RN000431,S000064,C00064,2024-10-23,P_BASIC_A,1,16
RN000432,S000065,C00065,2024-03-22,P_BASIC_A,1,16
RN000433,S000067,C00067,2023-05-14,P_ENT_M,1,249
RN000434,S000067,C00067,2023-06-13,P_ENT_M,1,249
RN000435,S000067,C00067,2023-07-13,P_ENT_M,1,249
RN000436,S000067,C00067,2023-08-12,P_ENT_M,1,249
RN000437,S000067,C00067,2023-09-11,P_ENT_M,0,249
RN000438,S000067,C00067,2023-10-11,P_ENT_M,1,249
RN000439,S000067,C00067,2023-11-10,P_ENT_M,1,249
RN000440,S000067,C00067,2023-12-10,P_ENT_M,1,249
RN000441,S000067,C00067,2024-01-09,P_ENT_M,1,249
RN000442,S000067,C00067,2024-02-08,P_ENT_M,0,249
RN000443,S000067,C00067,2024-03-09,P_ENT_M,0,249
RN000444,S000067,C00067,2024-04-08,P_ENT_M,0,249
RN000445,S000068,C00068,2024-02-24,P_PRO_M,0,49
RN000446,S000068,C00068,2024-03-25,P_PRO_M,1,49
RN000447,S000068,C00068,2024-04-24,P_PRO_M,1,49
RN000448,S000068,C00068,2024-05-24,P_PRO_M,1,49
RN000449,S000068,C00068,2024-06-23,P_PRO_M,0,49
RN000450,S000068,C00068,2024-07-23,P_PRO_M,1,49
RN000451,S000068,C00068,2024-08-22,P_PRO_M,1,49
RN000452,S000068,C00068,2024-09-21,P_PRO_M,1,49
RN000453,S000068,C00068,2024-10-21,P_PRO_M,1,49
RN000454,S000068,C00068,2024-11-20,P_PRO_M,0,49
RN000455,S000068,C00068,2024-12-20,P_PRO_M,1,49
RN000456,S000069,C00069,2023-11-11,P_PRO_M,1,49
RN000457,S000069,C00069,2023-12-11,P_PRO_M,1,49
RN000458,S000069,C00069,2024-01-10,P_PRO_M,1,49
RN000459,S000069,C00069,2024-02-09,P_PRO_M,1,49
RN000460,S000069,C00069,2024-03-10,P_PRO_M,0,49
RN000461,S000069,C00069,2024-04-09,P_PRO_M,1,49
RN000462,S000069,C00069,2024-05-09,P_PRO_M,1,49
RN000463,S000069,C00069,2024-06-08,P_PRO_M,1,49
RN000464,S000069,C00069,2024-07-08,P_PRO_M,1,49
RN000465,S000069,C00069,2024-08-07,P_PRO_M,1,49
RN000466,S000069,C00069,2024-09-06,P_PRO_M,1,49
RN000467,S000069,C00069,2024-10-06,P_PRO_M,1,49
RN000468,S000069,C00069,2024-11-05,P_PRO_M,1,49
RN000469,S000069,C00069,2024-12-05,P_PRO_M,1,49
RN000470,S000071,C00071,2024-11-11,P_PRO_M,0,49
RN000471,S000071,C00071,2024-12-11,P_PRO_M,1,49
RN000472,S000073,C00073,2024-06-15,P_ENT_A,1,208
RN000473,S000074,C00074,2024-02-14,P_BASIC_M,1,19
RN000474,S000074,C00074,2024-03-15,P_BASIC_M,1,19
RN000475,S000074,C00074,2024-04-14,P_BASIC_M,1,19
RN000476,S000074,C00074,2024-05-14,P_BASIC_M,1,19
RN000477,S000074,C00074,2024-06-13,P_BASIC_M,0,19
RN000478,S000074,C00074,2024-07-13,P_BASIC_M,0,19
RN000479,S000075,C00075,2024-01-29,P_BASIC_M,0,19
RN000480,S000075,C00075,2024-02-28,P_BASIC_M,1,19
RN000481,S000075,C00075,2024-03-29,P_BASIC_M,1,19
RN000482,S000075,C00075,2024-04-28,P_BASIC_M,1,19
RN000483,S000075,C00075,2024-05-28,P_BASIC_M,1,19
RN000484,S000075,C00075,2024-06-27,P_BASIC_M,1,19
RN000485,S000075,C00075,2024-07-27,P_BASIC_M,0,19
RN000486,S000075,C00075,2024-08-26,P_BASIC_M,1,19
RN000487,S000075,C00075,2024-09-25,P_BASIC_M,1,19
RN000488,S000075,C00075,2024-10-25,P_BASIC_M,0,19
RN000489,S000075,C00075,2024-11-24,P_BASIC_M,0,19
RN000490,S000075,C00075,2024-12-24,P_BASIC_M,0,19
RN000491,S000076,C00076,2023-09-02,P_BASIC_M,1,19
RN000492,S000076,C00076,2023-10-02,P_BASIC_M,1,19
RN000493,S000076,C00076,2023-11-01,P_BASIC_M,1,19
RN000494,S000076,C00076,2023-12-01,P_BASIC_M,1,19
RN000495,S000076,C00076,2023-12-31,P_BASIC_M,1,19
RN000496,S000076,C00076,2024-01-30,P_BASIC_M,1,19
RN000497,S000076,C00076,2024-02-29,P_BASIC_M,1,19
RN000498,S000076,C00076,2024-03-30,P_BASIC_M,1,19
RN000499,S000076,C00076,2024-04-29,P_BASIC_M,1,19
RN000500,S000076,C00076,2024-05-29,P_BASIC_M,1,19
RN000501,S000076,C00076,2024-06-28,P_BASIC_M,1,19
RN000502,S000076,C00076,2024-07-28,P_BASIC_M,1,19
RN000503,S000076,C00076,2024-08-27,P_BASIC_M,1,19
RN000504,S000076,C00076,2024-09-26,P_BASIC_M,0,19
RN000505,S000076,C00076,2024-10-26,P_BASIC_M,0,19
RN000506,S000078,C00078,2024-09-30,P_BASIC_A,1,16
RN000507,S000079,C00079,2024-12-30,P_PRO_M,0,49
RN000508,S000080,C00080,2024-11-24,P_BASIC_M,1,19
RN000509,S000080,C00080,2024-12-24,P_BASIC_M,1,19
RN000510,S000081,C00081,2023-04-14,P_PRO_M,1,49
RN000511,S000081,C00081,2023-05-14,P_PRO_M,0,49
RN000512,S000081,C00081,2023-06-13,P_PRO_M,1,49
RN000513,S000081,C00081,2023-07-13,P_PRO_M,0,49
RN000514,S000081,C00081,2023-08-12,P_PRO_M,1,49
RN000515,S000081,C00081,2023-09-11,P_PRO_M,0,49
RN000516,S000081,C00081,2023-10-11,P_PRO_M,0,49
RN000517,S000081,C00081,2023-11-10,P_PRO_M,1,49
RN000518,S000081,C00081,2023-12-10,P_PRO_M,0,49
RN000519,S000081,C00081,2024-01-09,P_PRO_M,0,49
RN000520,S000081,C00081,2024-02-08,P_PRO_M,1,49
RN000521,S000081,C00081,2024-03-09,P_PRO_M,1,49
RN000522,S000081,C00081,2024-04-08,P_PRO_M,1,49
RN000523,S000081,C00081,2024-05-08,P_PRO_M,0,49
RN000524,S000081,C00081,2024-06-07,P_PRO_M,0,49
RN000525,S000082,C00082,2024-10-15,P_PRO_M,1,49
RN000526,S000082,C00082,2024-11-14,P_PRO_M,1,49
RN000527,S000082,C00082,2024-12-14,P_PRO_M,0,49
RN000528,S000084,C00084,2023-07-25,P_BASIC_M,1,19
RN000529,S000084,C00084,2023-08-24,P_BASIC_M,1,19
RN000530,S000084,C00084,2023-09-23,P_BASIC_M,1,19
RN000531,S000084,C00084,2023-10-23,P_BASIC_M,1,19
RN000532,S000084,C00084,2023-11-22,P_BASIC_M,1,19
RN000533,S000084,C00084,2023-12-22,P_BASIC_M,1,19
RN000534,S000084,C00084,2024-01-21,P_BASIC_M,1,19
RN000535,S000084,C00084,2024-02-20,P_BASIC_M,0,19
RN000536,S000084,C00084,2024-03-21,P_BASIC_M,1,19
RN000537,S000084,C00084,2024-04-20,P_BASIC_M,0,19
RN000538,S000084,C00084,2024-05-20,P_BASIC_M,1,19
RN000539,S000084,C00084,2024-06-19,P_BASIC_M,1,19
RN000540,S000084,C00084,2024-07-19,P_BASIC_M,1,19
RN000541,S000084,C00084,2024-08-18,P_BASIC_M,1,19
RN000542,S000084,C00084,2024-09-17,P_BASIC_M,1,19
RN000543,S000084,C00084,2024-10-17,P_BASIC_M,1,19
RN000544,S000084,C00084,2024-11-16,P_BASIC_M,1,19
RN000545,S000084,C00084,2024-12-16,P_BASIC_M,1,19
RN000546,S000086,C00086,2023-10-08,P_BASIC_M,1,19
RN000547,S000086,C00086,2023-11-07,P_BASIC_M,1,19
RN000548,S000086,C00086,2023-12-07,P_BASIC_M,1,19
RN000549,S000086,C00086,2024-01-06,P_BASIC_M,1,19
RN000550,S000086,C00086,2024-02-05,P_BASIC_M,1,19
RN000551,S000086,C00086,2024-03-06,P_BASIC_M,1,19
RN000552,S000086,C00086,2024-04-05,P_BASIC_M,1,19
RN000553,S000086,C00086,2024-05-05,P_BASIC_M,1,19
RN000554,S000086,C00086,2024-06-04,P_BASIC_M,1,19
RN000555,S000086,C00086,2024-07-04,P_BASIC_M,0,19
RN000556,S000086,C00086,2024-08-03,P_BASIC_M,1,19
RN000557,S000086,C00086,2024-09-02,P_BASIC_M,1,19
RN000558,S000086,C00086,2024-10-02,P_BASIC_M,1,19
RN000559,S000086,C00086,2024-11-01,P_BASIC_M,1,19
RN000560,S000086,C00086,2024-12-01,P_BASIC_M,1,19
RN000561,S000086,C00086,2024-12-31,P_BASIC_M,1,19
RN000562,S000087,C00087,2023-07-17,P_BASIC_M,0,19
RN000563,S000087,C00087,2023-08-16,P_BASIC_M,1,19
RN000564,S000087,C00087,2023-09-15,P_BASIC_M,1,19
RN000565,S000087,C00087,2023-10-15,P_BASIC_M,1,19
RN000566,S000087,C00087,2023-11-14,P_BASIC_M,1,19
RN000567,S000087,C00087,2023-12-14,P_BASIC_M,1,19
RN000568,S000087,C00087,2024-01-13,P_BASIC_M,1,19
RN000569,S000087,C00087,2024-02-12,P_BASIC_M,1,19
RN000570,S000087,C00087,2024-03-13,P_BASIC_M,1,19
RN000571,S000087,C00087,2024-04-12,P_BASIC_M,1,19
RN000572,S000087,C00087,2024-05-12,P_BASIC_M,1,19
RN000573,S000087,C00087,2024-06-11,P_BASIC_M,1,19
RN000574,S000087,C00087,2024-07-11,P_BASIC_M,1,19
RN000575,S000087,C00087,2024-08-10,P_BASIC_M,1,19
RN000576,S000087,C00087,2024-09-09,P_BASIC_M,1,19
RN000577,S000087,C00087,2024-10-09,P_BASIC_M,1,19
RN000578,S000087,C00087,2024-11-08,P_BASIC_M,1,19
RN000579,S000087,C00087,2024-12-08,P_BASIC_M,1,19
RN000580,S000088,C00088,2024-05-18,P_BASIC_M,1,19
RN000581,S000088,C00088,2024-06-17,P_BASIC_M,1,19
RN000582,S000088,C00088,2024-07-17,P_BASIC_M,1,19
RN000583,S000088,C00088,2024-08-16,P_BASIC_M,0,19
RN000584,S000088,C00088,2024-09-15,P_BASIC_M,0,19
RN000585,S000090,C00090,2023-11-03,P_BASIC_M,1,19
RN000586,S000090,C00090,2023-12-03,P_BASIC_M,1,19
RN000587,S000090,C00090,2024-01-02,P_BASIC_M,1,19
RN000588,S000090,C00090,2024-02-01,P_BASIC_M,0,19
RN000589,S000090,C00090,2024-03-02,P_BASIC_M,1,19
RN000590,S000090,C00090,2024-04-01,P_BASIC_M,1,19
RN000591,S000090,C00090,2024-05-01,P_BASIC_M,1,19
RN000592,S000090,C00090,2024-05-31,P_BASIC_M,0,19
RN000593,S000090,C00090,2024-06-30,P_BASIC_M,0,19
RN000594,S000092,C00092,2024-08-23,P_PRO_M,1,49
RN000595,S000092,C00092,2024-09-22,P_PRO_M,1,49
RN000596,S000092,C00092,2024-10-22,P_PRO_M,1,49
RN000597,S000092,C00092,2024-11-21,P_PRO_M,1,49
RN000598,S000092,C00092,2024-12-21,P_PRO_M,0,49
RN000599,S000094,C00094,2023-12-29,P_BASIC_M,1,19
RN000600,S000094,C00094,2024-01-28,P_BASIC_M,1,19
RN000601,S000094,C00094,2024-02-27,P_BASIC_M,1,19
RN000602,S000094,C00094,2024-03-28,P_BASIC_M,1,19
RN000603,S000094,C00094,2024-04-27,P_BASIC_M,1,19
RN000604,S000094,C00094,2024-05-27,P_BASIC_M,1,19
RN000605,S000094,C00094,2024-06-26,P_BASIC_M,1,19
RN000606,S000094,C00094,2024-07-26,P_BASIC_M,1,19
RN000607,S000094,C00094,2024-08-25,P_BASIC_M,1,19
RN000608,S000094,C00094,2024-09-24,P_BASIC_M,0,19
RN000609,S000094,C00094,2024-10-24,P_BASIC_M,1,19
RN000610,S000094,C00094,2024-11-23,P_BASIC_M,1,19
RN000611,S000094,C00094,2024-12-23,P_BASIC_M,0,19
RN000612,S000095,C00095,2023-03-29,P_BUS_M,1,99
RN000613,S000095,C00095,2023-04-28,P_BUS_M,1,99
RN000614,S000095,C00095,2023-05-28,P_BUS_M,1,99
RN000615,S000095,C00095,2023-06-27,P_BUS_M,1,99
RN000616,S000095,C00095,2023-07-27,P_BUS_M,0,99
RN000617,S000095,C00095,2023-08-26,P_BUS_M,0,99
RN000618,S000095,C00095,2023-09-25,P_BUS_M,1,99
RN000619,S000095,C00095,2023-10-25,P_BUS_M,1,99
RN000620,S000095,C00095,2023-11-24,P_BUS_M,1,99
RN000621,S000095,C00095,2023-12-24,P_BUS_M,1,99
RN000622,S000095,C00095,2024-01-23,P_BUS_M,1,99
RN000623,S000095,C00095,2024-02-22,P_BUS_M,1,99
RN000624,S000095,C00095,2024-03-23,P_BUS_M,1,99
RN000625,S000095,C00095,2024-04-22,P_BUS_M,1,99
RN000626,S000095,C00095,2024-05-22,P_BUS_M,1,99
RN000627,S000095,C00095,2024-06-21,P_BUS_M,1,99
RN000628,S000095,C00095,2024-07-21,P_BUS_M,1,99
RN000629,S000095,C00095,2024-08-20,P_BUS_M,0,99
RN000630,S000095,C00095,2024-09-19,P_BUS_M,1,99
RN000631,S000095,C00095,2024-10-19,P_BUS_M,0,99
RN000632,S000095,C00095,2024-11-18,P_BUS_M,0,99
RN000633,S000096,C00096,2024-08-22,P_BUS_A,0,82
RN000634,S000097,C00097,2023-03-04,P_BASIC_M,0,19
RN000635,S000098,C00098,2023-12-20,P_BASIC_M,1,19
RN000636,S000098,C00098,2024-01-19,P_BASIC_M,1,19
RN000637,S000098,C00098,2024-02-18,P_BASIC_M,1,19
RN000638,S000098,C00098,2024-03-19,P_BASIC_M,1,19
RN000639,S000098,C00098,2024-04-18,P_BASIC_M,1,19
RN000640,S000098,C00098,2024-05-18,P_BASIC_M,1,19
RN000641,S000098,C00098,2024-06-17,P_BASIC_M,1,19
RN000642,S000098,C00098,2024-07-17,P_BASIC_M,1,19
RN000643,S000098,C00098,2024-08-16,P_BASIC_M,1,19
RN000644,S000098,C00098,2024-09-15,P_BASIC_M,1,19
RN000645,S000098,C00098,2024-10-15,P_BASIC_M,1,19
RN000646,S000098,C00098,2024-11-14,P_BASIC_M,1,19
RN000647,S000098,C00098,2024-12-14,P_BASIC_M,0,19
RN000648,S000099,C00099,2024-03-16,P_BUS_M,1,99
RN000649,S000099,C00099,2024-04-15,P_BUS_M,1,99
RN000650,S000099,C00099,2024-05-15,P_BUS_M,0,99
RN000651,S000099,C00099,2024-06-14,P_BUS_M,1,99
RN000652,S000099,C00099,2024-07-14,P_BUS_M,1,99
RN000653,S000099,C00099,2024-08-13,P_BUS_M,1,99
RN000654,S000099,C00099,2024-09-12,P_BUS_M,0,99
RN000655,S000099,C00099,2024-10-12,P_BUS_M,1,99
RN000656,S000099,C00099,2024-11-11,P_BUS_M,1,99
RN000657,S000099,C00099,2024-12-11,P_BUS_M,0,99
RN000658,S000103,C00103,2024-09-02,P_PRO_M,0,49
RN000659,S000103,C00103,2024-10-02,P_PRO_M,0,49
RN000660,S000103,C00103,2024-11-01,P_PRO_M,0,49
RN000661,S000104,C00104,2023-12-19,P_PRO_M,0,49
RN000662,S000104,C00104,2024-01-18,P_PRO_M,1,49
RN000663,S000104,C00104,2024-02-17,P_PRO_M,1,49
RN000664,S000104,C00104,2024-03-18,P_PRO_M,1,49
RN000665,S000104,C00104,2024-04-17,P_PRO_M,1,49
RN000666,S000104,C00104,2024-05-17,P_PRO_M,1,49
RN000667,S000104,C00104,2024-06-16,P_PRO_M,1,49
RN000668,S000104,C00104,2024-07-16,P_PRO_M,1,49
RN000669,S000104,C00104,2024-08-15,P_PRO_M,1,49
RN000670,S000104,C00104,2024-09-14,P_PRO_M,1,49
RN000671,S000104,C00104,2024-10-14,P_PRO_M,1,49
RN000672,S000104,C00104,2024-11-13,P_PRO_M,1,49
RN000673,S000104,C00104,2024-12-13,P_PRO_M,0,49
RN000674,S000105,C00105,2023-09-05,P_BASIC_M,1,19
RN000675,S000105,C00105,2023-10-05,P_BASIC_M,1,19
RN000676,S000105,C00105,2023-11-04,P_BASIC_M,0,19
RN000677,S000105,C00105,2023-12-04,P_BASIC_M,0,19
RN000678,S000105,C00105,2024-01-03,P_BASIC_M,0,19
RN000679,S000106,C00106,2024-12-02,P_ENT_M,1,249
RN000680,S000107,C00107,2024-06-25,P_BASIC_M,1,19
RN000681,S000107,C00107,2024-07-25,P_BASIC_M,1,19
RN000682,S000107,C00107,2024-08-24,P_BASIC_M,1,19
RN000683,S000107,C00107,2024-09-23,P_BASIC_M,1,19
RN000684,S000107,C00107,2024-10-23,P_BASIC_M,1,19
RN000685,S000107,C00107,2024-11-22,P_BASIC_M,1,19
RN000686,S000107,C00107,2024-12-22,P_BASIC_M,1,19
RN000687,S000109,C00109,2024-11-19,P_PRO_M,1,49
RN000688,S000109,C00109,2024-12-19,P_PRO_M,0,49
RN000689,S000110,C00110,2024-05-14,P_PRO_M,1,49
RN000690,S000110,C00110,2024-06-13,P_PRO_M,1,49
RN000691,S000110,C00110,2024-07-13,P_PRO_M,1,49
RN000692,S000110,C00110,2024-08-12,P_PRO_M,1,49
RN000693,S000110,C00110,2024-09-11,P_PRO_M,1,49
RN000694,S000110,C00110,2024-10-11,P_PRO_M,0,49
RN000695,S000110,C00110,2024-11-10,P_PRO_M,0,49
RN000696,S000111,C00111,2023-06-26,P_ENT_M,1,249
RN000697,S000111,C00111,2023-07-26,P_ENT_M,1,249
RN000698,S000111,C00111,2023-08-25,P_ENT_M,1,249
RN000699,S000111,C00111,2023-09-24,P_ENT_M,1,249
RN000700,S000111,C00111,2023-10-24,P_ENT_M,1,249
RN000701,S000111,C00111,2023-11-23,P_ENT_M,1,249
RN000702,S000111,C00111,2023-12-23,P_ENT_M,1,249
RN000703,S000111,C00111,2024-01-22,P_ENT_M,1,249
RN000704,S000111,C00111,2024-02-21,P_ENT_M,1,249
RN000705,S000111,C00111,2024-03-22,P_ENT_M,1,249
RN000706,S000111,C00111,2024-04-21,P_ENT_M,1,249
RN000707,S000111,C00111,2024-05-21,P_ENT_M,1,249
RN000708,S000111,C00111,2024-06-20,P_ENT_M,1,249
RN000709,S000111,C00111,2024-07-20,P_ENT_M,1,249
RN000710,S000111,C00111,2024-08-19,P_ENT_M,1,249
RN000711,S000111,C00111,2024-09-18,P_ENT_M,1,249
RN000712,S000111,C00111,2024-10-18,P_ENT_M,1,249
RN000713,S000111,C00111,2024-11-17,P_ENT_M,1,249
RN000714,S000111,C00111,2024-12-17,P_ENT_M,1,249
RN000715,S000112,C00112,2023-10-29,P_PRO_M,1,49
RN000716,S000112,C00112,2023-11-28,P_PRO_M,1,49
RN000717,S000112,C00112,2023-12-28,P_PRO_M,1,49
RN000718,S000112,C00112,2024-01-27,P_PRO_M,1,49
RN000719,S000112,C00112,2024-02-26,P_PRO_M,0,49
RN000720,S000112,C00112,2024-03-27,P_PRO_M,0,49
RN000721,S000113,C00113,2023-06-22,P_BASIC_M,1,19
RN000722,S000113,C00113,2023-07-22,P_BASIC_M,0,19
RN000723,S000113,C00113,2023-08-21,P_BASIC_M,1,19
RN000724,S000113,C00113,2023-09-20,P_BASIC_M,1,19
RN000725,S000113,C00113,2023-10-20,P_BASIC_M,1,19
RN000726,S000113,C00113,2023-11-19,P_BASIC_M,1,19
RN000727,S000113,C00113,2023-12-19,P_BASIC_M,0,19
RN000728,S000113,C00113,2024-01-18,P_BASIC_M,1,19
RN000729,S000113,C00113,2024-02-17,P_BASIC_M,0,19
RN000730,S000113,C00113,2024-03-18,P_BASIC_M,1,19
RN000731,S000113,C00113,2024-04-17,P_BASIC_M,1,19
RN000732,S000113,C00113,2024-05-17,P_BASIC_M,0,19
RN000733,S000113,C00113,2024-06-16,P_BASIC_M,0,19
RN000734,S000114,C00114,2023-10-10,P_BASIC_M,1,19
RN000735,S000114,C00114,2023-11-09,P_BASIC_M,1,19
RN000736,S000114,C00114,2023-12-09,P_BASIC_M,1,19
RN000737,S000114,C00114,2024-01-08,P_BASIC_M,1,19
RN000738,S000114,C00114,2024-02-07,P_BASIC_M,1,19
RN000739,S000114,C00114,2024-03-08,P_BASIC_M,1,19
RN000740,S000114,C00114,2024-04-07,P_BASIC_M,1,19
RN000741,S000114,C00114,2024-05-07,P_BASIC_M,1,19
RN000742,S000114,C00114,2024-06-06,P_BASIC_M,1,19
RN000743,S000114,C00114,2024-07-06,P_BASIC_M,1,19
RN000744,S000114,C00114,2024-08-05,P_BASIC_M,0,19
RN000745,S000114,C00114,2024-09-04,P_BASIC_M,0,19
RN000746,S000115,C00115,2024-08-27,P_BUS_M,1,99
RN000747,S000115,C00115,2024-09-26,P_BUS_M,1,99
RN000748,S000115,C00115,2024-10-26,P_BUS_M,1,99
RN000749,S000115,C00115,2024-11-25,P_BUS_M,1,99
RN000750,S000115,C00115,2024-12-25,P_BUS_M,0,99
RN000751,S000117,C00117,2023-10-27,P_BASIC_M,1,19
RN000752,S000117,C00117,2023-11-26,P_BASIC_M,1,19
RN000753,S000117,C00117,2023-12-26,P_BASIC_M,1,19
RN000754,S000117,C00117,2024-01-25,P_BASIC_M,1,19
RN000755,S000117,C00117,2024-02-24,P_BASIC_M,1,19
RN000756,S000117,C00117,2024-03-25,P_BASIC_M,1,19
RN000757,S000117,C00117,2024-04-24,P_BASIC_M,1,19
RN000758,S000117,C00117,2024-05-24,P_BASIC_M,1,19
RN000759,S000117,C00117,2024-06-23,P_BASIC_M,1,19
RN000760,S000117,C00117,2024-07-23,P_BASIC_M,1,19
RN000761,S000117,C00117,2024-08-22,P_BASIC_M,1,19
RN000762,S000117,C00117,2024-09-21,P_BASIC_M,1,19
RN000763,S000117,C00117,2024-10-21,P_BASIC_M,0,19
RN000764,S000117,C00117,2024-11-20,P_BASIC_M,0,19
RN000765,S000118,C00118,2024-09-20,P_BASIC_M,1,19
RN000766,S000118,C00118,2024-10-20,P_BASIC_M,1,19
RN000767,S000118,C00118,2024-11-19,P_BASIC_M,1,19
RN000768,S000118,C00118,2024-12-19,P_BASIC_M,0,19
RN000769,S000119,C00119,2024-04-13,P_BUS_M,0,99
RN000770,S000121,C00121,2024-03-14,P_ENT_M,1,249
RN000771,S000121,C00121,2024-04-13,P_ENT_M,0,249
RN000772,S000121,C00121,2024-05-13,P_ENT_M,1,249
RN000773,S000121,C00121,2024-06-12,P_ENT_M,1,249
RN000774,S000121,C00121,2024-07-12,P_ENT_M,1,249
RN000775,S000121,C00121,2024-08-11,P_ENT_M,1,249
RN000776,S000121,C00121,2024-09-10,P_ENT_M,1,249
RN000777,S000121,C00121,2024-10-10,P_ENT_M,1,249
RN000778,S000121,C00121,2024-11-09,P_ENT_M,1,249
RN000779,S000121,C00121,2024-12-09,P_ENT_M,1,249
RN000780,S000122,C00122,2024-02-05,P_BUS_M,1,99
RN000781,S000122,C00122,2024-03-06,P_BUS_M,1,99
RN000782,S000122,C00122,2024-04-05,P_BUS_M,1,99
RN000783,S000122,C00122,2024-05-05,P_BUS_M,1,99
RN000784,S000122,C00122,2024-06-04,P_BUS_M,1,99
RN000785,S000122,C00122,2024-07-04,P_BUS_M,0,99
RN000786,S000122,C00122,2024-08-03,P_BUS_M,0,99
RN000787,S000123,C00123,2023-09-12,P_BASIC_M,1,19
RN000788,S000123,C00123,2023-10-12,P_BASIC_M,1,19
RN000789,S000123,C00123,2023-11-11,P_BASIC_M,1,19
RN000790,S000123,C00123,2023-12-11,P_BASIC_M,1,19
RN000791,S000123,C00123,2024-01-10,P_BASIC_M,0,19
RN000792,S000123,C00123,2024-02-09,P_BASIC_M,1,19
RN000793,S000123,C00123,2024-03-10,P_BASIC_M,1,19
RN000794,S000123,C00123,2024-04-09,P_BASIC_M,1,19
RN000795,S000123,C00123,2024-05-09,P_BASIC_M,1,19
RN000796,S000123,C00123,2024-06-08,P_BASIC_M,1,19
RN000797,S000123,C00123,2024-07-08,P_BASIC_M,1,19
RN000798,S000123,C00123,2024-08-07,P_BASIC_M,1,19
RN000799,S000123,C00123,2024-09-06,P_BASIC_M,1,19
RN000800,S000123,C00123,2024-10-06,P_BASIC_M,1,19
RN000801,S000123,C00123,2024-11-05,P_BASIC_M,1,19
RN000802,S000123,C00123,2024-12-05,P_BASIC_M,1,19
RN000803,S000126,C00126,2024-06-19,P_PRO_M,1,49
RN000804,S000126,C00126,2024-07-19,P_PRO_M,1,49
RN000805,S000126,C00126,2024-08-18,P_PRO_M,1,49
RN000806,S000126,C00126,2024-09-17,P_PRO_M,1,49
RN000807,S000126,C00126,2024-10-17,P_PRO_M,1,49
RN000808,S000126,C00126,2024-11-16,P_PRO_M,1,49
RN000809,S000126,C00126,2024-12-16,P_PRO_M,0,49
RN000810,S000127,C00127,2024-04-03,P_PRO_A,1,41
RN000811,S000128,C00128,2024-02-18,P_BASIC_A,0,16
RN000812,S000129,C00129,2023-05-23,P_PRO_M,1,49
RN000813,S000129,C00129,2023-06-22,P_PRO_M,1,49
RN000814,S000129,C00129,2023-07-22,P_PRO_M,1,49
RN000815,S000129,C00129,2023-08-21,P_PRO_M,1,49
RN000816,S000129,C00129,2023-09-20,P_PRO_M,1,49
RN000817,S000129,C00129,2023-10-20,P_PRO_M,1,49
RN000818,S000129,C00129,2023-11-19,P_PRO_M,1,49
RN000819,S000129,C00129,2023-12-19,P_PRO_M,1,49
RN000820,S000129,C00129,2024-01-18,P_PRO_M,1,49
RN000821,S000129,C00129,2024-02-17,P_PRO_M,0,49
RN000822,S000129,C00129,2024-03-18,P_PRO_M,1,49
RN000823,S000129,C00129,2024-04-17,P_PRO_M,0,49
RN000824,S000129,C00129,2024-05-17,P_PRO_M,1,49
RN000825,S000129,C00129,2024-06-16,P_PRO_M,1,49
RN000826,S000129,C00129,2024-07-16,P_PRO_M,1,49
RN000827,S000129,C00129,2024-08-15,P_PRO_M,1,49
RN000828,S000129,C00129,2024-09-14,P_PRO_M,0,49
RN000829,S000129,C00129,2024-10-14,P_PRO_M,1,49
RN000830,S000129,C00129,2024-11-13,P_PRO_M,1,49
RN000831,S000129,C00129,2024-12-13,P_PRO_M,1,49
RN000832,S000130,C00130,2024-06-05,P_ENT_A,1,208
RN000833,S000132,C00132,2023-07-13,P_BUS_M,1,99
RN000834,S000132,C00132,2023-08-12,P_BUS_M,0,99
RN000835,S000132,C00132,2023-09-11,P_BUS_M,1,99
RN000836,S000132,C00132,2023-10-11,P_BUS_M,1,99
RN000837,S000132,C00132,2023-11-10,P_BUS_M,0,99
RN000838,S000132,C00132,2023-12-10,P_BUS_M,1,99
RN000839,S000132,C00132,2024-01-09,P_BUS_M,1,99
RN000840,S000132,C00132,2024-02-08,P_BUS_M,1,99
RN000841,S000132,C00132,2024-03-09,P_BUS_M,1,99
RN000842,S000132,C00132,2024-04-08,P_BUS_M,1,99
RN000843,S000132,C00132,2024-05-08,P_BUS_M,1,99
RN000844,S000132,C00132,2024-06-07,P_BUS_M,1,99
RN000845,S000132,C00132,2024-07-07,P_BUS_M,1,99
RN000846,S000132,C00132,2024-08-06,P_BUS_M,1,99
RN000847,S000132,C00132,2024-09-05,P_BUS_M,1,99
RN000848,S000132,C00132,2024-10-05,P_BUS_M,1,99
RN000849,S000132,C00132,2024-11-04,P_BUS_M,1,99
RN000850,S000132,C00132,2024-12-04,P_BUS_M,0,99
RN000851,S000134,C00134,2024-04-07,P_BASIC_M,1,19
RN000852,S000134,C00134,2024-05-07,P_BASIC_M,1,19
RN000853,S000134,C00134,2024-06-06,P_BASIC_M,1,19
RN000854,S000134,C00134,2024-07-06,P_BASIC_M,1,19
RN000855,S000134,C00134,2024-08-05,P_BASIC_M,1,19
RN000856,S000134,C00134,2024-09-04,P_BASIC_M,1,19
RN000857,S000134,C00134,2024-10-04,P_BASIC_M,1,19
RN000858,S000134,C00134,2024-11-03,P_BASIC_M,1,19
